,mail_content
694,"a note for YOU from MOM
"
695,"============================
PRO FOOTBALL EXTRA NEWSLETTER
http://cnnsi.com/football
============================

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
MATCHUP OF THE WEEK by SI's Peter King
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 
New York Giants at Philadelphia, Sunday. What a difference a drive makes. Entering Week 6 this year at Giants Stadium, the Giants had won nine in a row over the Eagles. And after 55 minutes of that October game, one of the dullest in recent NFL history, New York had a 9-3 lead. Donovan McNabb could do nothing. Then he led a very un-epic 40-yard drive, found James Thrash for an 18-yard touchdown and the Eagles had broken the schneid with a 10-9 win. That one drive does not convince me the Giants still don't have the Eagles' number. These teams have changed very little -- except at receiver for Philadelphia -- since the Giants went 3-0 by a margin of 42 points over the Eagles in 2000. The key Sunday will be whether Kerry Collins can make five or six plays. The Giants need to score 14 or 17 points to win, because their secondary is susceptible to some McNabb playmaking. And, because the weather won't be a factor and the game should be determined on the merits of the players alo!
ne!
, I like Michael Strahan and Keith Hamilton to combine for three sacks, Tiki Barber to churn out, somehow, 112 total yards, and Collins to make a play or two in the fourth quarter. New York, 17-12.

Catch Sports Illustrated's Peter King live from Giants Stadium with the latest football news Sunday at 10 a.m. on NFL Preview.


~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
POWER RANKINGS from SI's Dr. Z
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
1) St. Louis (11-2)
A very interesting shift in philosophy occurred during the week.  Mike Martz lifted the punt receiving duties from Az-Zahir Hakim, who keeps both sides in the game.  You never know whether he'll pop one or drop one, and Martz now says he'll trade excitement for steadiness, i.e. Dre' Bly.  Could this also mean, as the playoffs loom, that he'll try to get Kurt Warner to go a little more conservative, in order to cut down on the picks (two against the Panthers, bringing his season's total to 18, highest in the NFC)?  I don't think so, but I didn't think he'd ground Hakim, either.
 
2) Pittsburgh  (12-2)
I almost made the Men of Steel my No. 1 this week after their huge win Sunday.  But hey, it was against Detroit.  OK, we all know that the true No. 1 will be determined only after Super Bowl XXXVI, and all this stuff is just window dressing, but I will be monitoring the last two contests of both the Rams and Steelers very closely to see which team really deserves the annual prize award.  What's the prize?  Well, I'll be damned if it'll be a trip to Disneyland. 

3) Chicago (11-3)
Raiders fans, you're gonna have to wait your turn, and it's going to take longer than you'd like. The Bears made a valiant comeback on a typical week-after-clinching downer, while Oakland was taking its lumps from the Titans.  Chicago earned this position.  And I hope this serves as an adequate response to all the e-mail heat I know I'm going to receive.

For more Power Rankings, click here:
http://cnnsi.com/football/news/2001/12/27/power_rankings/


~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
WHAT YOU NEED TO KNOW by SI's Peter King
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
1. Jaguars owner Wayne Weaver sees the chinks in Tom Coughlin's armor. He knows some players hate their head coach, and that the organization has been beaten down by him. But Weaver also sees a coach who's gotten a lot out of his thinning talent over the past couple of years. That's why I see Weaver extending Coughlin's contract two or three years after this season and allowing him to preside over the tearing down and reconstruction of the franchise. That will take a solid three years.

2. The Rams are trying hard to get London Fletcher's contract done before he hits free agency. He's more valuable to St. Louis than he would be to most teams, and they can't afford to lose him if that defense hopes to continue to play so well next season.

3. I can promise you that Mike Shanahan is staying in Denver. Promise. I've never been as sure of anything in my 18 years covering this game.

4. I keep hearing Notre Dame is keeping the seat warm for Jon Gruden.

Click here to send a question to Peter King's mailbag:
http://cnnsi.com/football/nfl/news/2000/08/30/submit/  


~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 
UNSUNG HEROES by CNNSI.com's Pat Kirwan
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 
The Tampa Bay Bucs finally looked like the offense that was advertised last spring when they acquired Brad Johnson. It's amazing what adversity will do and how the offense had to get away from the conservative ""just don't lose the game"" mentality when the possibility of missing the playoffs was an issue. Offensive coordinator Clyde Christensen got a chance to open it up and the end result was 42 offensive points against a tough Saints team.

Click here for more of Pat Kirwan's Unsung Heroes:
http://sportsillustrated.cnn.com/inside_game/pat_kirwan/news/2001/12/26/kirwan_unsung/
 

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
FANTASY TIP OF THE WEEK by CNNSI.com's James Quintong
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~   
Trung Canidate could be worth a start as a second or third running back in the last couple of games if the Rams build up big early leads in their last two games, which is entirely possible with home games against the Colts and Falcons. Marshall Faulk should still put up big numbers but could be rested if games get out of hand early, giving Canidate plenty of chances to shine.

Jerome Bettis may actually see some playing time this week but don't look for him to make much of a fantasy impact. The Steelers pretty much have home-field advantage throughout the playoffs already locked up and there's no real reason for Bettis to see a lot of action. Chris Fuamatu-Ma'afala continues to be a solid start, especially with fellow backup Amos Zereoue dealing with an injured shoulder.

For more fantasy news and tips click here:
http://cnnsi.com/fantasy/

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
BEAT THE EXPERTS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Do you think you can Beat the Experts? Prove it at CNNSI.com. Here are the standings through Week 15:

EXPERTS                WEEK 15          SEASON
Irving Fryar           11-4             147-70
Peter King             12-3             147-70
Bob Lorenz             13-2             146-71
Jerry Glanville        11-4             146-71
Pat Kirwan             10-5             142-75

CELEBRITIES            WEEK 15          SEASON
Clyde Drexler          12-3             147-70
Scott Winters          11-4             145-72
Johnny Bravo           12-3             143-74
Larry King             10-5             140-77
Cynthia Cooper         12-3             134-83 
 
Click here to sign-up today: http://football.cnnsi.com
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~


~~~~~~~~~~~~~~~~~~~
NFL PREVIEW POLL
~~~~~~~~~~~~~~~~~~~  
Who is the best ""money"" receiver?

- Marvin Harrison 
- Keyshawn Johnson 
- Randy Moss 
- Terrell Owens 
- Jimmy Smith 
- Rod Smith 

Click here to vote:
http://cnnsi.com/thenetwork/nflpreview_showpage/

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
To view this newsletter in html format please click the link below, or cut and paste it into your browser:
http://cnnsi.com/email/pro_football_extra/2001/12/27/
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Hey football fan!
Click here for your subscription to SPORTS ILLUSTRATED and receive a FREE football and video featuring your favorite team!
https://cgi.timeinc.net/cgi-bin/magsubs/cc/subs/si_nflkick01?EFFORTKEY=SIEUUP7
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



==============================================================================
To unsubscribe from CNNSI.com's Pro Football Extra, please follow this link.
"
696," 
"
697,"     
There will be two presentations tomorrow from UBS commencing at 2:30 p.m. (CST).  These will be held in ECS 06980 and the conference dial-in numbers are listed below.  

				2:30 p.m.	Bill Glass & Bill Bradford - Credit
				3:00 p.m.	Alex Fusco - New Business Guidelines

Dial-in #		800.486.2726
Host code	353763 (Louise)
Participant	547763

Many Thanks,

Liz Taylor
Assistant to Greg Whalley
713.853.1935 office
713.853.1838 fax
713.854.3056 mobile


 




                    


      "
698,"
"
699,"
We are in the process of confirming that all traders are set up correctly and ready to trade when the system goes live. 

We need to make sure that your Stack Managers are accessing the correct database. In order to do this, we need to know how you access Stack Manager:

1) Through Terminal Server (the one that opens up a desktop within a desktop and it actually appears that you have two Start buttons). 
or
2) By opening the Stack Manager directly from your ""native"" desktop.

Please reply to this message with either a corresponding ""1"" or a ""2"" in the subject field.

If you're not sure which one you have, please contact myself x39673, Teresa Mandola x39807 or Jennifer McQuade x53614 and we'll come by your desk to help you.

Thank you,

Dan Diamond"
700,"The report named: East P/L Totals <http://trv.corp.enron.com/linkFromExcel.asp?report_cd=1&report_name=East+P/L+Totals&category_cd=1&category_name=EAST&toc_hide=1&sTV1=1&TV1Exp=Y&current_efct_date=10/29/2001>, published as of 10/29/2001 is now available for viewing on the website."
701,"The NYISO is reserving hours beginning 10:00 and 18:00 in the January 9,
2002 Real-Time Market.

In addition, the NYISO is reserving hours beginning 6:00, 13:00, and 14:00
in the January 9, 2002 Hour-Ahead locational reserve market.

Prices in the January 10, 2002 Day-Ahead Market are correct.

Please note that Market Monitoring will no longer be reserving prices due
to ECA-B.  Code modifications were made on December 20th to automate the
ECA-B price replacements.  Current real-time prices reflect any necessary
changes due to ECA-B.

This e-mail information is a copy of the official posting which can be
found at the following address of our website:
http://mis.nyiso.com/public/htm/OperMessages/CurrentOperMessages.htm#mm


"
702,"Good morning - 

	This email has been sent to the following lists, I apologize if
you received this notice multiple times.

	All CRs registered with ERCOT
	All CRs registered with PUCT
	1 2002 RMS and others
	1 2002 RMS vote
	1 2002 WMS and others
	1 2002 WMS vote
	1 Standard Electronic Transactions
	1 Texas Test Plan Team
	1 Texas Data Transport WG
	Muni / Coop distribution (same used for 1/30/02 workshop
notification)


So far, ERCOT has received RSVPs from 7 potential new Market
Participants, and 4 current Market Participants who are planning to
enter into new TDSP territories.

Per the calendar for this flight of testing, 
Letter of Intent Due: Deadline for letter of intent to be received by
ERCOT from new participants intending to test in Flight V1.4F2 by 2/7/02

Thank you to those MP who have already RSVP'd for the meeting on 2/7.
If you are still planning to attend, please RSVP to Karen Bergman by end
of business today 2/5/02.

If questions, please call or email.

Karen Bergman
Senior Client Services Representative
512-248-3171
"
703,"Susan/Nancy,

Please move the following books from J_ARNOLD to M_MAGGI portfolio:

 NG-ERMS-XL-PRC
 NG-EXOTIC-PRC

Thanks,
Robin"
704,"Please find the attached EES Volumetric NYMEX and Basis positions for 
7/31/2000.   I expect our position to be about 300 contracts shorter on Nymex.



Thanks,

Monica Hwang"
705,"Robin,
$4.1 M was to have been reduced from our Q1 trading income to break out the 
origination correctly.  It looks like this was never done in your report.  I 
thought it had been based on previous Emails.  I don't think the p&l in your 
report is correct as it is $4.1M too high.  This is what our trading income 
at Dec 31 should be.  Note:  the DPR was never adjusted because the LTD and 
YTD numbers do not exclude orgination income.  It also looks like the break 
out by trader is not quite right

Kathy






Robin Rodrigue
12/08/2000 10:58 AM
"
706,"EFF_DT PORTFOLIO_ID DOWN95
1/23/01  MANAGEMENT-COAL 2,952.
1/23/01  MANAGEMENT-CRD 0
1/23/01  MANAGEMENT-GAS 1,387,422.
1/23/01  MANAGEMENT-PWR 312,747.
1/23/01  AGG-MANAGEMENT 1,505,719."
707,"Hey Richard,

I think we've finally gotten an answer out of the analyst program.  I'm just 
waiting on the paper work now.  I spoke to Laura yesterday about a possible 
March 12th start date.  Let me know if that date's okay for you.  

I'll let you know if anything changes.

Robin




"
708,"Here is the Brian Kerrigan/Total Return Swap/Motown information discussed in 
our meeting today.
"
709," Here is the latest model that I have put together for the LM 6000 deals.  
Clement is now working with Don Miller on the valuation of Genco.
Ben
"
710,"The attached file contains our daily volume requirements for   3/31 thru 4/3
.    There are two worksheets:  The one labelled with today's date contains 
the
volumes that we need at each of the delivery points indicated.   The 
schedulers
will want to check this sheet to see how much gas is needed at a specific
point.    The AGL volumes are not current and should be ignored.

The sheet labelled 'Daily Change' shows the change (increase +/decrease -) in
the requested daily volume relative to a prior value.  For the current gas 
day,
the change is an intra-day change and is calculated using the previous day's
volume request for the current day (e.g., If the current gas day is 3/28, then
the change is computed with respect to the 3/27 request for 3/28).  For
tomorrow's gas day and any subsequent ones shown, the change is computed using
the First-of-the-month volumes requested for those days.  (e.g., If today is
3/28, then the change for 3/29, 3/30, etc. is computed with respect to the
first-of-the-month volumes for those days.)   This sheet should be useful in
determining prices for daily changes in gas volumes that we take or turn back.













Doug Kinney
Ph:  703-561-6339
Fax:  703-561-7317

 - 03-31-00daily volsAM.xls"
711,"Please sign me up.

Kevin Ruscitti

x3-6320




"
712,"(See attached file: Sweets_Wedding_Letter.doc)
(See attached file: Sweets_Wedding_Letter.doc)
 - Sweets_Wedding_Letter.doc"
713,"I never heard back from you.  Do you still have an interest in the group?

Kevin"
714,"Jay,

Give me a call if you have any questions.  Looking forward to working with=
=20
you.

Kevin
"
715,"Please do not reply to this e-mail.

You are receiving this message because you have an unresolved invoice in your 
iBuyit Payables in-box 
that is past due.  Please login to iBuyit Payables and resolve this invoice 
as soon as possible.

To launch iBuyit Payables, click on the link below:
http://iBuyitPayables.enron.com
Note:  Your iBuyit Payables User ID and Password are your eHRonline/SAP 
Personnel ID and Password.

First time iBuyit Payables user?  For training materials, click on the link 
below:
http://sap.enron.com/sap_doclib/user/file_list.asp?cabinet_id=265

Need help?
Please contact the ISC Call Center at (713) 345-4727."
716,"Sorry for the delay in responding.  I am having my assistant Brenda Whitehead 
fax to Paul asap a copy of the presentation - if you need something else just 
let Brenda or me know."
717,"call in number is 888 237 7001, access code 501 104
talk to you later"
718,"per my voice mail
"
719,"Enclosed are those documents I believe would be impacted if we elect to use 
separate Credit Support Annexes, one for the new EPMI ISDA and one for the 
Power Master (already in existence (""Old CSA"")).  

 1. New Credit Support Annex - to be attached to EPMI/ML ISDA (""New CSA"").  
Draft enclosed, including one marked to show changes from CSA currently in 
place between ENA and ML.

 2. Schedule to ISDA - Part 4(F) would reflect New CSA rather than Old CSA.  
Revised Schedule attached.

 3. No Amendment to Power Agreement would be required.  (Delete document 
named ""Power Amendment 1).




                                                                     
          (black-line version)

"
720,"We were very pleased to see the enthusiasm surrounding the opening of Enron 
Field yesterday as tickets to the first four games at the ballpark went on 
sale to employees.  Unfortunately, Enron was only able to obtain a very 
limited number of tickets from the Astros to these games, and as expected, 
tickets sold out very quickly.  Therefore, no tickets are available for sale 
going forward.

We appreciate the feedback, both positive and negative, that some of you have 
shared regarding the opportunity provided employees to purchase tickets and 
the process by which the tickets were sold.  We recognize that no method for 
selling such a limited supply of tickets would be without room for 
improvement.  The process was devised to  allow the majority of employees a 
fair and reasonable opportunity to secure tickets through Enron for one of 
these first four games.  While careful consideration was given to 
establishing a lottery system, direct sales were selected because of the 
magnitude of logistical issues surrounding a lottery of this scale and scope.
 
We established the 11am - 1pm time frame so that most employees could 
purchase tickets over their lunch hour, rather than during business hours.  
Much to our dismay, some employees began forming lines as early as 9:00am.  
By 10:00am, the crowd was so large that it presented a safety hazard within 
the building.  We began issuing flyers for tickets at 10:30am and selling 
tickets at 10:45am at my direction to eliminate any safety concerns.

Considering the demand for these tickets throughout the City of Houston and 
Southeast Texas, it is truly a benefit that Enron employees were provided a 
special opportunity  to purchase these tickets.  We regret that Enron does 
not have a larger number of tickets for these games to offer employees and 
that so many were disappointed.  We hope to be able to give away tickets to 
some of these games through special promotions, as well as provide 
opportunities to purchase tickets to other games throughout the inaugural 
season at Enron Field.
  
Tickets for all 84 home games are available through Ticketmaster outlets, 
including Houston-area Foley's, Fiesta and Kroger stores.  Those who wish to 
order by phone can call (713) 6-ASTROS.  Tickets are also accessible on-line 
at www.astros.com and www.ticketmaster.com.

Thanks again for your enthusiasm surrounding Enron Field."
721,"p
"
722,"Please give me a call to discuss.  I have a meeting out of the office at 5:30 
Rio time (1:30 Houston) so hopefully we can finish this before then.  Thanks"
723,"I believe you have some language to include with this confirmation?

Thanks!
"
724,"Yes - I'll send details tomorrow (away at home sick  today, unfortunately).
?
Dave
"
725,"Should I ask Baker, Donelson (the law firm that Richard Sanders recommended 
for selected issues on the TEPAC deal) to do some due diligence on this 
entity, since it's fairly certain we're going to do this deal w/ them?  
Thanks.
Regards,
Janice

EB3861
Assistant General Counsel, Enron North America Corp.
713-853-1794 (Fax:  713-646-4842)"
726,"


Alice Wright
Enron Wholesale Services
Power Trading - Legal - EB3809A
713-853-5438
713-646-3491 (fax)
"
727,"The most recent information from the CAISO shows our credit at $32,033,420.19.  This amount if for the period of January 1, 2001 through April 6, 2001.  The CAISO settlement folks will not break out PG&E's share of this amount because of  incomplete data (the PX has necessary information from Jan-Feb 2001), (2) the numbers keep changing as the CAISO continues to run refunds, and (3) they claim that CAISO ""legal"" won't let them release information on PG&E's share.  This morning I put in a call to a CAISO attorney, Beth Ann Burns, to lodge a formal request for data pursuant to CAISO Tariff section 11.20.2 showing PG&E's share of our underscheduling penalty revenues.  She is looking into this. 

I have also asked Kit Blair in settlements to request an updated number showing revenues, if any, from April 6 through July.

I will keep you advised of any developments.

Steve



 "
728,"Elizabeth, any interest in the second resume here?  We are interviewing the 
first guy already.  Thanks.  Michelle

"
729, 
730,"Elizabeth,
Just a quick note to let you know that the Long description for the PJM 
Western Hub Location has been revised from:
The transaction is for delivery or receipt of energy at the PJM Western Hub.
to
The transaction is for delivery or receipt of energy at the PJM Western Hub. 
Buyer assumes all risks associated with transmission of the energy away from 
the PJM Western Hub. Seller makes no representations that the energy can be 
moved out of PJM and shall have no liability if Buyer is unable to move the 
energy out of PJM. 

Please let me know if you have any questions/comments.
Thanks
Carlos


 "
731,"Current Notes User: 

To ensure that you experience a successful migration from Notes to Outlook, 
it is necessary to gather individual user information prior to your date of 
migration.  Please take a few minutes to completely fill out the following 
survey. Double Click on document to put it in ""Edit"" mode. When you finish, 
simply click on the 'Reply With History' button then hit 'Send'  Your survey 
will automatically be sent to the Outlook 2000 Migration Mailbox.

Thank you.

Outlook 2000 Migration Team

"
732,"please distribute to whoever you think would be interested.
"
733,"THANKS
"
734,"Happy Reading

"
735,"Enjoy!
 - 20020206ERCOT_LOAD.XLS 
 - 20020206ERCOT_FLOW.XLS "
736,"Hello Eric Saibi,

 This is an automated email delivery.  The following info is for
 tracking purposes only:

 Transaction: 0000197746
 Fulfillment: 00203618*00002
 Location   : 00006

 Industrial Information Resources, Inc.
 Customer Service Department
 (713) 783-5147


 - OUTAGE.dbf "
737,"Dear Power Outage Database Customer, 
Attached you will find an excel document. The outages contained within are rescheduled outages. Your daily delivery will still contain these outages. 
In addition to the excel document, there is a dbf file that is formatted like the daily delivery you receive nightly. This will enable you to load the data into your regular database. Any questions please let me know. Thanks. 
Greg Elliott 
IIR, Inc. 
713-783-5147 x 3481 
"
738,"
Enron Principal Investments (EPI), which was formed in the 2nd quarter, has completed its integration and the development of its new strategy.  This group will be responsible for identifying, closing, managing and exiting all non-E&P equity investments for Enron worldwide.  Kevin Garland will lead EPI, which includes Barbara Paige, Andrew Marsden, Kevin Kuykendall, Steven Sheldon, Michele Nezi Marvin and Mark Gandy.  Additionally, Dick Lydecker and the Special Asset Group will continue to report to Kevin.

EPI will pursue investments related to Enron's core businesses, where Enron has a unique insight into the market, company or technology.  Initially, this will be geographically focused in North America and Europe.  This group will rely heavily on the support and cooperation of the core business units to provide information and market insight.  

EPI may make investments in the form of venture capital, leverage buyouts, growth equity, or private equity in public companies.  The group will not make investments in seed stage companies, other funds, subsidiaries of larger corporations, or project equity.

Please join me in supporting the efforts of Enron Principal Investments.  "
739,"Dear Power Outage Database Customer,

Attached you will find an excel document. The outages contained within are rescheduled/derated outages. Your daily delivery will still contain
these outages.

In addition to the excel document, there is a dbf file that is formatted like the daily delivery you receive nightly. This will enable you to
load the data into your regular database. Any questions please let me know. Thanks.

Greg Elliott
IIR, Inc.
713-783-5147 x 3481
"
740,"Enjoy!
 - 20010930ERCOT_LOAD.XLS 
 - 20010930ERCOT_FLOW.XLS "
741,"I can not make the call at 2:30. I am available at 10:30-12 or after 4:30. If 
the call can not be rescheduled to those times, please call me to give me an 
update.



"
742,"For your review, attached is a memo analyzing the removal issues unique to
the San Francisco case.  Also attached is a draft Notice of Removal for your
review and comment.

Thanks.
Gary
 <<Enron Notice of Removal by All Defendants.DOC>>  <<ENRON  Memo re removal
of San Francisco Case.DOC>>

=======================================================
This email message is for the sole use of the intended recipient(s) and may 
contain confidential and privileged information. Any unauthorized review, 
use, disclosure or distribution is prohibited. If you are not the intended 
recipient, please contact the sender by reply email and destroy all copies of 
the original message.

To reply to our email administrator directly, send an email to 
"
743,Looks good
744,"

 "
745,"We are free for dinner on Sept 22, 24, 25, 26, Oct 1, 3, 8, 9, 10, 13, 15, 
16, and 17."
746,"
Ok. Sounds good

jerry

 "
747,"

"
748,"Sorry it took me so long to get back to you.  Unfortunately, I'm not a 
betting woman (I'm afraid any team I bet on is automatically jinxed and I 
can't vote against my alma mater)...so I will kindly refrain from any 
wagers.  

Have a great Thanksgiving Holiday,
Susan

The options book is still the options book and I think I will have put in at 
least 36 of my 40 hours this week.  I know, I know...I'm not working hard 
enough,


   
	Enron Capital & Trade Resources Corp.
	
"
749,"

Hot List for 03/04/02


Hi from Onetravel.com!


*******************************************************************
This is a post-only e-mail. Please do not reply to this newsletter.
"
750,"HA
"
751,"This Sunday, October 28th, is the Juvenile Diabetes Research Foundation (JDRF) Walk to Cure Diabetes at Greenspoint Mall at 8:00 a.m.  In preparation for the big event, we have several fun activities scheduled to take place this week as detailed below.

JDRF Cyber Auction - The Cyber Auction will take place this Wednesday, October 24th, through Thursday, October 25th.  For details please go to the Enron home page and click on JDRF Cyber Auction or click http://ecpdxapps01.enron.net/apps/auction.nsf for the direct link.  The Auction this year is hosted by EGS.  

Big E Caf? - This Friday, October 26th, 11:30 - 1:00 p.m. on Andrews Street in front of the Enron Center North building.
Lunch - Fajita lunch with all the trimmings provided by Taquera del Sol for $5.00.
Entertainment - Live entertainment provided by Mango Punch.
JDRF Raffle - Raffle tickets for two roundtrip Continental Airline tickets for $5.00 each.  Raffle tickets for two roundtrip British Airways tickets for $10.00 each.  Winning tickets will be drawn at 2:00 p.m. on Friday, October 26th.  
JDRF Bake Sale - Cakes, cookies and Halloween treats will be available for purchase.
JDRF T-shirt Sale - Enron/JDRF T-shirts will be available for a $25 donation.
JDRF Sneaker (paper) Sales - The competition continues between business units - sneakers will sale for $5.00 each.

For those of you that have signed up to join us for the walk, please continue to collect donations and watch your email this week for further information regarding the Walk.  For those of you that have not signed up, please join us for the Walk.  Although we have only a few days remaining until the walk, it is not too late to sign up and join us for this great event.  It only takes a moment to fill out a walk form and you will get an Enron/JDRF T-shirt for collect or donating $25 or more, and will join hundreds of Enron employees and several thousand Houstonians on the Walk.  This event will be a blast.  The Enron tent will be great with lots of good food and entertainment and everyone will have a fun time.  Parking at the walk site will be free.

If you cannot attend the Walk, please support one of your local walkers, participate in the cyber auction or join us for the Big E Caf? on Friday to participate in some of our other great fundraising activities.  We want to keep our standing as the number one walk team in the Gulf Coast area, Texas, and the entire Southern Region of the U.S., as well as in the top 10 nationally.

Please contact Janice Riedel at X-37507 or Cathy Phillips at X-36898 to sign up as a walker, make a donation, or ask any questions you may have.  Come join the fun.

Thank you for your support and generosity.

Mike McConnell"
752,"Tanya:

After the last meeting, I promised to ask you about the following:

(1)  Nova Scotia Power Inc. - this shows up as ""credit review"".  Should this 
remain on the list and if so, is there anything that legal needs to do?

(2)  Occidental Energy Marketing, Inc. - this is the new ""Forest Oil"" of the 
list so I say let's forget it.  No, seriously, Carol did revisit the latest 
draft and said it was pared down about as far as it could go.  Further, she 
cannot get anyone at Occidental to return phone calls.

Please let me know what you would like to do.


Sara Shackleton
Enron North America Corp.
1400 Smith Street, EB 3801a
Houston, Texas  77002
713-853-5620 (phone)
713-646-3490 (fax)
"
753,"



Teresa G. Bushman
Enron North America Corp.
1400 Smith Street, EB 3835A
Houston, TX  77002
(713) 853-7895
fax (713) 646-3393
"
754,"Please see the attached revised list.  Sorry for any inconvenience.  

Below is an updated Restricted List for your review.  The following 
prohibitions apply to securities on the Restricted List:

Neither ECT/ECM employees nor family members or others living in their 
household or financially dependent on the ECT/ECM employee may purchase or 
sell securities of any entity (or derivatives thereof) listed on the 
Restricted List for your or their personal or related accounts or recommend 
the purchase or sale of such securities to any person, except with the prior 
approval of the Compliance Department in consultation with the ECT Legal 
Department.

In addition to the trading restrictions above, should you at any time possess 
non-public material information about any public company, you, your family 
members and anybody that is financially dependent on you, are restricted from 
trading in that issue, and you may not disclose the non-public material 
information to anyone that does not have a business need to know.


Company Name Stock Symbol

Adrian Resources 
Alliance Resources PLC
Beau Canada Exploration Ltd BAU CN
Belco Oil & Gas Corporation BOG
Bonus Resource Services Corp BOU
Brigham Exploration BEXP
CanFibre Group Ltd. CFGL
Carrizo Oil & Gas Inc. CRZO
CGAS, Inc. CGAS
Costilla Energy COSE
Crown Energy CROE
Cypress Energy CYZ
Esenjay Exploration ESNJ
Forest Oil Corporation FST
Hanover Compressor Co. HC
Highridge Exploration HRE
ICE Drilling Enterprises Inc. IDF
Industrial Holdings, Inc. IHII
Inland Resources, Inc. INLN
Kafus Environmental Industries, Inc. KS
Nakornthai Strip Mill Public Co Ltd NSM SET
Paladin Resources PLC PLR LD 
Paradigm Geophysical PGEOF
Place Resources, Inc. PLG CN
Quanta Services Inc. PWR
Queen Sand Resources, Inc. QSRI
Quicksilver Resources Inc. KWK
Repap Enterprises, Inc. RPP & RPAPF
Repap New Brunswick, Inc. 
Rhythms Netconnection Inc. RTHM
Saxon Petroleum, Inc. SXN CN
Sheridan Energy, Inc. SHDN
Steel Dynamics STLD
Startech SEH CN
Syntroleum Corp. SYNM
Tejon Ranch Corp. TRC
Titan Exploration TEXP
TransCoastal Marine Services, Inc. TCMS
Zargon Oil & Gas ZAR CN

The Restricted List is solely for the internal use of ECT/ECM.  No one may 
engage in discussions regarding whether a security is or is not on the 
Restricted List with persons outside ECT/ECM without specific clearance from 
the Compliance Department in consultation with the ECT Legal Department.

In addition to the above, you are reminded that pursuant to Enron Corp.'s 
Risk Management Policy (""Policy""), no ECT/ECM employee may engage in the 
trading of any ""Position""  (""Position"" means any  commodity, financial 
instrument, security, equity, financial asset or liability that are 
authorized for trading in the Policy for the benefit of any party other than 
ECT/ECM, whether for his/her own account or the account of any third party, 
where such Position relates to (i) any commodity,  financial instrument, 
security, equity, financial asset or liability which falls within such 
employee's responsibility at ECT/ECM or (ii) any energy commodity.

The prohibitions listed above do not replace or modify the policies set forth 
in ECT's Policies and Procedures Regarding Confidential Information and 
Securities Trading, Enron Corp.'s Risk Management Policy, or Enron Corp.'s 
Conduct of Business Affairs.  Should you have any questions regarding the 
above, please contact me at ext. 31939."
755,"Per Danny Sullivan's request, the following documents are in Word and 
WordPerfect formats.

If you have any questions or problems, please feel free to contact me.

NOTE:  If you have received a previous email with no documents, please 
disregard.  Computer system went down for two minutes.  Thank you.





Cryshenda Terry
Evening Information Processing Supervisor
Andrews & Kurth LLP
1717 Main Street, Suite 3700
Dallas, Texas 75201
(214) 659-4459

 - 233314v1.WP
 - 233277v1.WP
 - 233292v1.doc
 - 233292v1.WP
 - 233294v1.doc
 - 233294v1.WP
 - 233295v1.doc
 - 233295v1.WP
 - 233296v1.doc
 - 233296v1.WP
 - 233297v1.doc
 - 233297v1.WP
 - 233298v1.doc
 - 233298v1.WP
 - 233301v1.doc
 - 233301v1.WP
 - 233302v1.doc
 - 233302v1.WP
 - 233304v1.doc
 - 233304v1.WP
 - 233307v1.doc
 - 233307v1.WP
 - 233309v1.doc
 - 233309v1.WP
 - 233310v1.doc
 - 233310v1.WP
 - 233311v1.doc
 - 233311v1.WP
 - 233312v1.doc
 - 233312v1.WP
 - 233314v1.doc
 - 233277v1.doc"
756,"Hope you had a great vacation!  Please let me know when you have some time so 
that we can talk about Brazil.  I'm trying to update the info that Yao left 
me and I am now being called by Gary Hickerson's group for a progress 
report.  Sara"
