,mail_content,person_entity,money_entity,organisation_entity
2097,"We are pleased to announce the creation of a new business unit =01) Enron=
=20
Industrial Markets =01) within our Wholesale Energy business.  Enron Indust=
rial=20
Markets will be responsible for leading all worldwide business activities i=
n=20
the Paper, Pulp, Lumber, and Steel markets, including trading, origination=
=20
and energy outsourcing activities.

Enron Industrial Markets is being created to accelerate the growth of Enron=
=20
North America=01,s  existing Paper, Pulp, & Lumber business and to establis=
h and=20
grow a new business in the Steel market.  The formation of Enron Industrial=
=20
Markets will allow the Enron North America and Enron Europe management to=
=20
continue to focus its efforts on the aggressive expansion of our core gas a=
nd=20
electricity business.  As a standalone business unit, Enron Industrial=20
Markets can accelerate the growth of the Paper, Pulp & Lumber and Steel=20
businesses into major contributor=01,s to Enron=01,s overall growth and, wo=
rking=20
closely with Enron NetWorks, position Enron as the leader in the=20
transformation of these industries into new economy markets. =20

Enron Industrial Markets will be headed by Jeff McMahon, President and Chie=
f=20
Executive Officer, and Ray Bowen, Chief Operating Officer.  They will repor=
t=20
to Mark Frevert who will be Chairman of Enron Industrial Markets.  Mark,=20
Jeff, and Ray will comprise the Office of the Chairman for Enron Industrial=
=20
Markets.

Included in this new business unit and reporting to the Office of the=20
Chairman will be the following individuals and their respective groups:

Pulp, Paper, & Lumber Origination   Bryan Burnett
Pulp, Paper & Lumber Trading    Bob Crane
Steel Trading      Greg Hermans
Transaction Development    Rodney Malcolm

Enron Industrial Markets has established an operating group to manage the=
=20
operations of physical assets.  This unit will temporarily report to the=20
Enron Industrial Markets Office of the Chairman.

Coincident with the establishment of Enron Industrial Markets, all energy=
=20
outsourcing activities associated with industries other than paper, pulp,=
=20
lumber and steel will be the responsibility of Enron Energy Services.

With Jeff McMahon=01,s departure from Enron NetWorks, Louise Kitchen will a=
ssume=20
the role of President and Chief Operating Officer.

Please join us in congratulating these individuals for their new roles.","establis=
h wo=
rking=20
 Enron NetWorks Jeff McMahon Ray Bowen t=20
 Mark Frevert Greg Hermans Rodney Malcolm Jeff McMahon=01,s Louise Kitchen",,"Wholesale Energy Enron Industrial Markets Paper, Pulp, & Lumber Enron the Enron North America the Paper, Pulp & Lumber the=20
 Ray the Office of the the Office of the=20
Chairman Pulp, Paper, & Lumber Origination Bob Crane
 the=20
Enron Industrial Markets Office Coincident Enron Energy Services"
2098,"PROCESSING


TENDERED

24198	Richardson	Eff 1/23/02		35,714/d	Add Blk #16		Tendered 1/22

25374	Oneok		Ext to 2/28/02	12,500/d	Panhdle to Beaver	EXECUTED

26758	Duke		Eff 1/30/02		40,000/d	Swap RP Vol		EXECUTED

26819	Reliant	Eff 2/02		10,000/d	Swap RP Vol		EXECUTED

27342	Sempra		Eff 2/02		30,000/d	Swap RP Vol		Tendered 1/31

27352	Sempra		Eff 2/02		21,500/d	Swap RP Vol		EXECUTED

27377	Agave		Ext to 3/31/02	10,000/d	Pecos to W. Ward	Tendered 1/24

27420	WTG		Eff 2/02 Only		2,700/d	Panhdle to Winkler	EXECUTED

27496	Reliant	Ext to 2/28/02	30,000/d	San Juan to Blmfld	EXECUTED

27723	Wasatch	Eff 3/02		1,200/d	Increase MDQ		Tendered 1/30

27803	BP		1/1/03-12/31/04	25,000/d	Blmfld to Needles	Tendered 1/28

27813	Sempra		2/1/02-2/28/02	15,000/d	Blmfld to Topock	EXECUTED

27819	PG&E		2/1/02-10/31/02	20,000/d	Blmfld to Calif	EXECUTED

27821	Cinergy	2/1-2/28/02		5,000/d	Cen Pool to Topock	Tendered 1/29


	",Richardson	 Duke		 Sempra		 W. Ward	 Winkler	,#16,Beaver	 Needles	
2099,"

>  
> This is a personal inquiry - if you choose not to respond that's OK with
> me given the subject matter.  Background:  I don't believe some 'survey'
> information regarding salaries which has been received from ONEOK's HR
> department.  So, to make this general, into which salary range do you
> fall: 1) Under 75,000 2) 75,001 - 95,000 or 3) 95,001-120,000 or 4)
> 120,001-150,000 5) Over 150,000.  Call it range 1/2/3/4/5. I'm going to
> ask all of my contacts that are knowledgeable and experienced if they
> would be so gracious as to participate. (I'm talking base salary.)  ",,"120,001-150,000 5",ONEOK
2100,"
Michelle, I'm not sure if Steve is coming in tomorrow or not.  You may want to park in a section other than Steve's spot.  Sorry.

adr

Audrey D. Robertson
Transwestern Pipeline Company 
",Michelle Steve Audrey D. Robertson,,adr Transwestern Pipeline Company
2101,"Alert!  
You are receiving this message because you have an unresolved invoice in your iPayit in-box that is past due.  It is critical that you login to iPayit and take immediate action to resolve this invoice. 

Remember, you play an important role in ensuring that we pay our vendors on time. 

Tip!:  You must login to the system to forward this invoice to another user. 

To launch iPayit, click on the link below:
http://iPayit.enron.com
Note:  Your iPayit User ID and Password are your eHRonline/SAP Personnel ID and Password.

First time iPayit user?  For training materials, click on the link below:
http://isc.enron.com/site/doclibrary/user/default.asp

Need help?
North America: ISC Call Center at (713) 345-4727.
Europe: European Accounts Payable at +44-20-7783-7520.
Asia-Pacific: Sydney Accounts Payable at +61-2-9229-2336",,,iPayit SAP Personnel ID ISC Call Center European Accounts Payable
2102,"Approved

 ",,,
2103,"We will have to wait until the 18th but I do recall you did get your 1st Choice last year Allen Jackson.

 ",Allen Jackson,,1st Choice
2104,"
Thank you very much for your response to REORIENTATION. The sessions for Tuesday, March 5th and Thursday, March 7th are full. Additional classes will be scheduled.
",,,
2105,"Just checking in to see how the Red Rock expasion was going and to see if you 
could provide me with a breakdown of how our Demand and Variable charges will 
look like.  No rush. Thanks!",,,
2106,"Please mark your calendars to meet on Wednesday, March 6, 2:00 - 3:00p in ECN - 1336 to discuss the above mentioned topic.

Thanks in advance,

adr

Audrey D. Robertson
Transwestern Pipeline Company 
",Audrey D. Robertson,,adr Transwestern Pipeline Company
2107,"The Payment status has changed on the following report:

Status last changed by:  System
Expense Report Name: Expenses 02/27/02
Report Total: $767.89
Amount Due Employee: $767.89
Amount Approved: $767.89
Amount Paid: $0.00
Approval Status: Approved
Payment Status: Processed


To review this expense report, click on the following link for Concur Expense.
http://expensexms.enron.com",,767.89 0.00,
2108,"

I will be out on vacation all next week.  I will be local, except for Tues - Thurs.  Any FT problems or concerns call my cell phone at 713-304-2997.",,,
2109,"Lindy,

We are meeting on Tues at 10:00 in 1336 to discuss how TW may handle a storage point on our system with respect to how we contract for this point (given that contracts will want to receive and deliver to this point on a firm basis) as well as how we schedule gas at this point.  Will you be able to attend and give us your advise?

Many thanks, Kim.",Kim,,Lindy TW
2110,"Michelle& Ron

Is Monday Mar-4, 9-10 am or Tuesday-Mar-4, 9-10 am ( my office) good for you to discuss the Baker Field project?
Please let me know. 

Thanks, Mansoor",Mansoor,,Michelle& Ron
2111,"PROCESSING

None...

TENDERED

27821	Cinergy	2/1-2/28/02		5,000/d	Cen Pool to Topock	Negotiating 2/1

OBA	Lone Star	New OBA Agreement Ward RP, Ward DP & LS Pecos	 	Tendered 3/7

GS	Energas	New Gas Sales Agreement				 	Tendered 3/11

100001	Tenaska	4/1/02-5/31/02	5,000/d	W Tex to WS Ward	EXECUTED 

27600	Bass Enter	Extend to 5/31/03	2,500/d	Crawford to Valero	Tendered 3/14

27579	Duke Energy	Eff 3/15		20,000/d	Swap RP Vols		EXECUTED
 






	",Valero	,,Ward DP & LS Pecos WS Ward	
2112,"
Please provide bullets early Friday morning.

Thanks,

Paul",,,
2113,"PROCESSING

None...

TENDERED

27821	Cinergy	2/1-2/28/02		5,000/d	Cen Pool to Topock	Negotiating 2/1

OBA	 	Lone Star	New OBA Agreement Ward RP, Ward DP & LS Pecos	 	Tendered 3/7

GS	 	Energas	New Gas Sales Agreement				 	Tendered 3/11

100001	Tenaska	4/1/02-5/31/02	5,000/d	W Tex to WS Ward	EXECUTED 

27600	Bass Enter	Extend to 5/31/03	2,500/d	Crawford to Valero	Tendered 3/14

27579	Duke Energy	Eff 3/15		20,000/d	Swap RP Vols		EXECUTED

27848	Sempra Energy	Eff 3/17-3/18		15,000/d	Swap DP Vols		Tendered 3/15

26816	Sempra Energy	Eff 3/17-3/18		21,500/d	Swap DP Vols		Tendered 3/15

 






	",Valero	,,Ward DP & LS Pecos WS Ward	 Sempra Energy
2114,"Approved.

 ",,,
2115,"Credit Approval Requested

Capacity approval is not required to add interruptible points

Shipper :		Richardson Products Company	
Contract # :		24198	
Service Type :	Amended FT - To add 1 new interruptible receipt and delivery point
MDQ:			Unchanged at 35,714 Dth/d
Rate:			Unchanged
Term:			January 23, 2002 thru November 30, 2002


Mike Bodnar",Mike Bodnar,,Dth
2116,"Your welcome!

 ",,,
2117,"Approved

 ",,,
2118,"Good Afternoon:

The following information is being compiled per Lorna Brennan:

Please advise me (yes or no) via e-mail if you currently utilize LIM/MIMIC on your desktop.

Thank you for your assistance!

Julie McCoy",Lorna Brennan Julie McCoy,,LIM/MIMIC
2119,"Energized Training!
Now coming to Dallas!

Learn why exchange-traded instruments can protect 
you against counter-party and credit risk.
""Fundamentals of Energy Futures"" has the answers.
""Fundamentals of Energy Futures"" ~ February 25 ~  click for the full schedule

What is an option? A call? A put? 
Learn how they are traded.
""Fundamentals of Energy Options"" has the answers. 
""Fundamentals of Energy Options"" ~ February 26 ~ click for the full schedule
Learn how to use a full 'tool-kit' of derivitives to
hedge against price risk.
""Energy Risk Management"" has the answers. 
""Energy Risk Management"" ~ February 27-28 ~ click for the full schedule

 These interactive workshops have the answers.  You'll learn first hand 
through trading simulations,  team exercises, quizzes, and 
end-of-day comprehensive reviews.
Mention this code EMP0101 and receive 15% off these courses 
coming to Dallas in February.
Brought to you by
The Oxford Princeton Programme


Contact us for additional information:
website:  www.oxfordprinceton.com
",EMP0101,,Oxford Princeton Programme
2120,"The new dollar value CIG OBA is executed, effective 11/01/01!  Let's get together tomorrow at 9:00 to discuss the historical imbalance and applicable dollars.  I'll come over to EB39.   Thanks. 

Michelle Lokay
Account Director
Transwestern Commercial Group
713-345-7932",Michelle Lokay,,Transwestern Commercial Group
2121,"In cleaning up some template information, the following points were found to be on no templates. 

	1. Do they belong on a template?
	2. Is the template listed the correct one?

Unless I hear differently, I will go ahead and update the templates accordingly.


Point #	Point Name				Template 

6828	NGPL Gray County 			Panhandle Receipts
8143	TW/Seven M Gas Sherman CO. I/C	Panhandle Receipts
9028	Delhi Cheyenne				Panhandle Receipts
9278	TW/NNG Hutchinson Cactus Lateral	Panhandle Receipts
12354	Dominion Gas/Tule Lake I/C		CE9Receipts
13855	Getty Fed ""24"" #1			West Texas Receipts
15409	Jones Trust #44-565 CMP		Panhandle Receipts
56943	Valero Ward				West Texas Receipts
57096	Northwest Bloomfield			San Juan Receipts
58710	PNM Thompson				CE9Receipts
500517	Delhi Ward I/C				West Texas Receipts
500540	El Paso Blanco I/C			San Juan 2 Receipts

3531	TW/NNG Beaver				Panhandle Deliveries
500176	Dale Ferguson Tap			Panhandle Deliveries
500203	Continental Follette			Panhandle Deliveries
500390	Sum WTG Delivery Pt 			Panhandle Deliveries


Dennis P. Lee
ETS
Gas Logistics
(713) 853-1715
","Getty Fed Valero Ward Northwest Bloomfield			 PNM Thompson Dale Ferguson Dennis P. Lee
",44,NNG Hutchinson Cactus Lateral	 Jones Trust Delhi Ward El Paso Blanco NNG Beaver				
2122,"Inadvertently, the wrong rate was submitted with the request for credit approval. The correct rate has been and continues at $0.04 /Dth. I apologize for any problems this mistake may have caused.
Mike
 ",Mike,$0.04 /Dth,
2123,"Looks fine to me.

 ",,,
2124,"Per Steve's request, please find attached the TW Commercial Team's List of 
mid-year accomplishments forwarded to Bill Cordes earlier this week.



adr",Per Steve's Bill Cordes,,the TW Commercial Team's List
2125,"IVOLUNTEERI  
Join The Party!  Enron is hosting a Fiesta party at the Ripley House for 
underprivileged children.  We need volunteers to have fun and help entertain 
the children, lunch is included.  The event is this Thursday, July 13 from 9 
a.m. - 12:30 p.m.  Any time that you have available will be appreciated.  To 
sign up, call Rachel Feldt at 713.345.7629.

IHAPPENINGSI  
Bowl For The Cure!  Join Enron and the Muscular Dystrophy Association for 
their annual Beach Bowl Fund-raiser, July 29 at Funplex.  Can't bowl? That's 
ok, you can still help by raising donations.  Everyone participating is 
eligible to win great prizes, including airline tickets and hotel 
reservations to an exotic location!  Register now by calling Sandy Hoelscher 
at 713.345.6006.  For more information, visit http://home.enron.com/cr. 

Join Enron Federal Credit Union and the Foundation for Financial Literacy for 
the 2nd session of the Financial Wellness Workshop Series on July 13. Topic:  
Use It But Don't Abuse It: Credit.  Please reserve your seat as soon as 
","Rachel Feldt Sandy Hoelscher 
 http://home.enron.com/cr",,"IVOLUNTEERI  
 Enron IHAPPENINGSI the Muscular Dystrophy Association Join Enron Federal Credit Union the Foundation for Financial Literacy the Financial Wellness Workshop Series"
2126,"Receivable balances needing attention:
El Paso
PG&E
NGPL
Mojave


Payable balances needing attention:
EOG
Pan-Alberta
Agave
",,,El Paso PG&E NGPL Pan-Alberta
2127,"There is still room available for NESA members to participate in the HEA's
34th Annual Sports Tournament on Monday, October 16, 2000 at the Woodlands
Country Club.  This event is only two weeks away, so click on the link below
and register today!
>
> <http://www.houstonenergy.org/public/sportscover.doc>
>
> Thanks a lot.",,,"NESA HEA the Woodlands
Country Club"
2128,"The question came up yesterday whether a shipper who contracts for firm 
capacity for a year or more at a negotiated rate is entitled to a ROFR.

I've done some checking, and the answer is no, a negotiated rate shipper that 
entered into a contract after March 27, 2000 does not automatically get ROFR 
rights.   This was clearly stated by FERC in Order No. 637-A.   It does not 
matter whether the negotiated rate is above the maximum tariff rate; the 
contract is still not considered to be ""at maximum rates"" for ROFR purposes.

As you know, our tariff does allow us to mutually agree to include ROFR 
rights in a contract with a shipper who does not automatically get ROFR 
rights.  

Any questions -- let me know.",,,"ROFR FERC ROFR 
"
2129,"Teb,
Please advise if you will be able to attend this meeting.
Alma
36503

 ",,,
2130,"Thanks!

 ",,,
2131,"Jeff -

As we discussed today, the following is the TRV (Trader Report Viewer) 
project status:

?  TRV is targeted to be implemented by May 15th as scheduled.
?  TRV development and security setup has been completed and is ready to be 
presented to the traders. 
?  Hal and I will meet with Phillip and Kam tomorrow to provide the TRV 
system and administrator rights review, and to publish  their region's 
reports.
?  We will then meet with Darron, David, and Errol (to be scheduled for early 
next week) to provide the TRV system and  administrator rights review, and to 
publish their region's reports.
?   At the conclusion of the review, we will determine we will roll out the 
training for the remaining team members within each  region (i.e. Region 
Leads or IT to provide training to the team members).
?  Currently TRV is running in the development environment for the review 
period.  Upon conclusion of the review period, we will  ask for approval and 
UAT signoff from you in order to transition the system into the Production 
environment.

Again, thank you and each of your team members for everyone's help and 
support on this initiative!  Please let me know if you have any questions. 

Shirley McDowell
TRV Project / IT Project Manager   


 
  
","Jeff - Phillip Kam Darron David Errol Shirley McDowell
",,UAT
2132,"Today's file looks good.  Thanks for your help.
PL",,,
2133,"helps is I attach the damn thing.
PL",,,
2134,"may I give you a call at work, just to chat?

_________________________________________________________________
Get your FREE download of MSN Explorer at http://explorer.msn.com/intl.asp",__,,MSN
2135,"
Natural is now producing hourly ""0"" bottoming patterns to go  along with the daily and weekly ""0"" patterns.  If there is anything left on  the downside, it's from here.  A close above 228 today is a good daily buy  signal on my work and should lead to a more sustainable rally.
 
Crude has short-term targets into tomorrow for a low.   Price around 2005 - 2040.  Still looking for a rally to see $23+ into  early-mid Feb.
 
By the way, since my client base has shrunk in the last  couple of months, any suggestions for possible contacts who you think might find  my work useful?  Thanks,",,23,
2136,"I just received this so I wanted to pass it along.  I'll work through the 
comments and get back to you with any questions.

Kay
",Kay,,
2137,"Hi Nancy,

We are still on for Thursday with VEPCO in Richmond.  I would like for you to 
participate.  In addition, we would like the opportunity to meet with you 
before hand.  We can meet late Wednesday afternoon in DC.  How does that 
sound to you?

I look forward to speaking with you soon,

Kay ",Nancy Kay,,VEPCO
2138,"He's re-trading on the retainage.  Let's discuss.

Kay
",Kay,,
2139," Attached please find the latest Salmon Energy Turbine Agreement
(second document below), as well as a blackline (first document below)
showing changes made to the version circulated last Friday.  Pursuant to
your instructions, the performance values in Article 10 are per the 24
Unit master agreement.  In addition no changes have been made to the
Maximum or Unit Liability Amounts or payment schedule. To complete the
agreement, we will need to insert the date of execution and Exhibit H-2.

 <<Comparison of Versions 2 to 3 of Salmon Energy Agreement.DOC>>
<<Salmon Energy Agreement - Version 3.DOC>> 
 - Comparison of Versions 2 to 3 of Salmon Energy Agreement.DOC
 - Salmon Energy Agreement - Version 3.DOC",,,Salmon Energy Turbine Agreement Salmon Energy Agreement DOC
2140,"Hi Charlotte,

Just confirming that you will be picking Michael up today, and I will pick 
him up at your place around 615.  He has clean clothes to change into.

Thanks,

Kay",Charlotte Michael Kay,,
2141,"Could you resend the attachment.  We have been unable to open it.

",,,
2142,"Gentlemen:

I would like to introduce into the contract the latest set of guidelines that 
we have agreed to with GE.  Those guidelines are currently for a power island 
type test at ARCOS, but they can easily be converted into a gas turbine only 
test.  Furthermore, the latest guidelines are much more precise, technically 
correct and reflect all of the agreements that GE and us have reached over 
the last year or so.  I understand that we do not want to go into a whole new 
set of reviews, etc, but I believe I can modify the ARCOS guidelines to 
address the testing of gas turbines (gas and oil) relatively quickly, get 
together with GE's performance engineer, go over the guidelines and have 
everybody agreeing rather rapidly.  We have a better document that what is 
currently in the contract for Blue Dog, why not use the better document?

Regards,

Tony




From: Brian D Barto on 03/16/2001 10:49 AM
",Tony Brian D Barto,,GE ARCOS Blue Dog
2143,"Kay:

The tour we are conducting next week is designed to provide Livingston County 
officials with a first hand view of the Lincoln Energy Center in Manhattan, 
IL.

The scope of work which Piper Marbury (Mark Gershon, Karen Way) is working 
under is described below:
 1.  Interface with Livingston officials to determine appropriate invite list 
from Zoning Board of Appeals, Plan Commision, and County Board
 2.  Attend the tour on 8/22 (approx 4 hours) - Presentation to attendees, 
site tour, bus ride to and from Livingston
 3.  Handle follow-up issues/questions from Livingston officials

We conducted a similar tour for the Kendall County officals in June and it 
was very beneficial in terms of obtaining our local zoning and other 
approvals.  We are obviously hoping for a similar result with the Livingston 
County group.

Call me to discuss.

Fred


   
	
	
",Kay Piper Marbury Mark Gershon Karen Way,,the Lincoln Energy Center Zoning Board of Appeals Plan Commision County Board
2144,"Sorry about the serial emails.  

I need electronic versions of the final acknowledgement letters for both ABB 
and GE, so that these can be emailed to them.  

Please prepare a closing list.  Between this and the financing side, I'm 
chasing quite a few documents.

I hope to have the escrow agreement signed today, but I would really like to 
know we have the amendment finished.

Thanks,

Kay",Kay,,ABB GE
2145,"This is where I will be this afternoon.

Kay
",Kay,,
2146,"Kay -- That's fine -- it still should be clear that MDEA has ""veto power"" or 
ultimate control over all marketing decisions.  -- David

 ",Kay David,,MDEA
2147,"Thanks for the note.  I was wondering about that.

kay


",kay,,
2148,"I'm remembering now.  It was a term sheet which was never executed, as far as 
I know.  I believe FPL prepared it, and we may have commented on it. Let me 
see what I can find.

Kay


   
	
	
",Kay,,FPL
2149,"That's it! I've also got a call into Ozzie.




",,,
2150,"Per the conference call of Wednesday, I revised Section 9.6 (with Scott 
fixing my drafting).  Attached document contains a redline of the section.

I think this can be included in the version that goes to GE.  I discussed the 
concept with Jim Sutherland- he agreed with relaxing the unilateral 
requirement in the case of GE.  We would not want to do this in the case of 
other vendors.

",Jim,,GE
2151,"I am available to meet this week except 9:00 a.m. to 1:00 p.m. on 5-17-01 and 
9:30 a.m. to 11:30 a.m. on 5-18-01.  I am traveling Monday, Tuesday and 
Wednesday of next week.

We need Seimens Westinghouse to prove the ""total loss"" claim and I suspect 
that is why our business people have not pursued them more vigorously.  
Carlos, Please call me.

 ",,,Seimens Westinghouse
2152,"Herman/Billy,

This is still very early in the process, but some thought as to structure 
options for earning recognition might be worthwhile.  

Kay
",Kay,,Herman/Billy
2153,"fyi
",,,
2154,"Hi KC,

It would be a big help if you could take the NorthWestern guaranty sig pages 
to Marissa after D Duran has signed them.

Thanks,

Kay",KC Marissa Duran Kay,,NorthWestern
2155,"Greg and Isabel:

I still need signed copies of the following closing documents for our
closing volumes:

1.  Legal Opinion of counsel to GE;
2.  GE Parent Guaranty;
3.  Promissory Note of the LLC payable to PPL;
4.  Security Agreement by the LLC in favor of PPL;
5.  Financing Statements by the LLC;
6.  Letter of Credit furnished by GE;
7.  GE Acknowledgement of Receipt; and
8.  Consent of Directors of the LLC electing officers (signed by Kenneth
Ross).

Also, we have signed copies, but would like original signatures of the
parties other than ENA if available, of the following documents:

1.  Letter Agreement;
2.  Escrow Agreement;
3.  GE Letter re Forms of Agreement;
4.  ENA Letter re Forms of Agreement;
5.  Entitlement Letter Agreement;
6.  ENA Consent and Agreement;
7.  GE Consent and Agreement; and
8.  Escrow Disbursement Instructions.

As to the second list, there is no need for re-execution of any documents,
but I recall that you were having a sufficient number of originals signed by
your clients to provide an original signature to ENA.  Please advise of the
timing for forwarding these documents.  Thank you.

Carolyn M. Campbell
King & Spalding
713-276-7307 (phone)
713-751-3280 (fax)
","Greg Isabel Kenneth
Ross Carolyn M. Campbell",,GE LLC PPL ENA King & Spalding
2156,"Hi Kara,

I haven't written because I haven't figured out what we learned at the 
meeting.  We can discuss next week at our conference.  We are arranging to 
have Michael re-tested.  I think it is more of an issue of a difference 
between potential and performance.  Michael has been tested in the past, and 
tests as extraordinarily bright, but he has had some performance issues which 
don't match up.  At least that's how I understand it. He just has some 
disconnects which we are working to overcome, but I must admit to not 
understanding it all.

I left you a note about Michael possibly missing next week.  After I dropped 
him off this am, I had a thought that next week might be when they visit in 
1st grade, in which case we probably wouldn't want him to miss that 
opportunity.  I think he is excited about 1st grade, so you must be doing a 
great job of getting the kids prepared.

Thanks for everything, and see you next week!

Kay




",Kara Michael Kay,,
2157,"Have just talked with adjuster again, and she has preliminary verbal report 
from surveyor who says that drawings merely confirm his prior contention that 
this generator was NOT a total loss at the time of the loss, but that further 
inspection of the unit would be necessary to prove otherwise.  

The comments from Andrew Edison about pressing SWPC on their responsibilities 
and ownership of the unit, this has previously been expressed by the adjuster 
to Jim Bouillion.  She definitely would like to have a sit down meeting with 
Enron people only, not SWPC at this time,  to discuss options and where we go 
from here.  She still hasn't signed the CA, but that is not necessary as she 
is not looking at the drawings and looking at them by her is not necessary 
for the purpose of a meeting with Enron.  

I did not check her availability for a meeting at this time because my 
schedule for Mon-Tues is still up in the air, and Jim Bouillion has a Mon-Wed 
meeting with our captive insurer in Vermont and would not be available before 
Thursday.  Do we collectively want to go forward with the sit down meeting 
with the adjuster, and if yes, who all needs to be involved and what are 
their availabilities?

Concerning the VALUE of the generator, the declared value of the entire 
shipment was $24,506,000.  There is no breakdown on the paperwork I have (or 
the broker) that puts a separate value on just the generator.  Thus I guess 
someone either has that or SWPC can provide that information.  The policy is 
not a ""replacement cost value""  policy nor an ""actual cash value"" policy, but 
a ""valued"" policy.  What that means is we get paid what ever we declared the 
value to be CIF + 10%.  Hence the need to know what part of the $24,506,000 
is the ""value"" of the generator.

I await further instructions as to how you want to proceed.",Andrew Edison Jim Bouillion,"24,506,000 $24,506,000 
",SWPC Enron CIF +
2158,"Kathy,

Could you please accommodate Karen's request?  If you would like, you can 
just send it to me and I will get it to her.  If you have delivered my 
original to me I can make make her a copy.

Thanks,

Kay
",Kathy Karen Kay,,
2159,"I think ultimately this is likely a case of an insurance company not wanting 
to reasonably analyze the claim as regards Chris' point below.


   
	Enron North America Corp.
	
",Chris,,
2160,"I will be impressed if they can close by July 15, when they don't have their 
financing lined up on May 18.  Oh well.

I'll send the assignment doc to JS via email.

Ben, I'll be down shortly.

Kay


   
	
	
	From:  Chris Booth                           05/18/2001 03:05 PM
	

",Ben Kay Chris Booth,,JS
2161,"I will be in Houston tomorrow, and have a call in to Paul Pippitone (?) and 
Peter Thompson to pin down where we are and what needs to be done.  I will 
try to pull Rose into that meeting as well.

Assuming we don't get everything resolved at that meeting, Bill has suggested 
(appropriately, I think) that we should have a follow-on all-hands meeting 
next week in Houston with GE as well.  Thursday has been proposed.



 ",Paul Pippitone Peter Thompson Bill,,GE
2162,"    Pursuant to your request, attached please find a clean copy of the
most recent draft of the LV Cogen Turbine Agreement (second document
below), as well as a blackline (first document below) showing changes to
the draft circulated on April 24.  This version contains Lisa and
Roseann's comments (but for changes to Purchase Amount, Maximum
Liability Amount, etc.) as well as your comment to allocate the payments
among the 4 Units equally. I have not received confirmation as to
whether the April 21 payment was ever made.  I have therefore left it in
bold.  If it has, we can amend the table and reduce the Purchase Amount
accordingly.  In addition, I have assumed that if there is a Change
Order applicable to less than all 4 Units, that the Change Order would
specify how future payments are to be allocated.  To complete the
agreement, we will need to insert the date of execution and Exhibit H-2.

 I have not distributed this to anyone else.  I would be happy to
do so if you desire.
 <<Compariosn of GE Turbine Agreement, Versions 5 to 6.DOC>>  <<LV Cogen
Gas Turbine Agreement - Version 6.DOC>> 
 - Compariosn of GE Turbine Agreement, Versions 5 to 6.DOC
 - LV Cogen Gas Turbine Agreement - Version 6.DOC",Lisa Roseann Compariosn,6.DOC,the LV Cogen Turbine Agreement Purchase Amount Units GE Turbine Agreement Cogen
2163,"Heather,

Did you want to send this?  Anything else you want to add?
",Heather,,
2164,"Julie,

Please request the following wire transfer to be made as soon as possible 
(next week):

Union Planters Bank
2800 NW 7th Street
Miami, Florida  33125

Routing/ABA Number:  084000084
Account Number:  6229600556

AMOUNT:  $7,500.00

The name on the account is:  Quantum Results, Inc.  (we have previously paid 
Quantum some $ so we should not have to set them up as a new vendor)

Specs on Quantum are:

Quantum Results, Inc..
1250 S.W. 27th Avenue, Suite 404
Miami, Florida 33135

Attention:  Albert Lorenzo

Thanks, and let me know if you have any questions.

Kathleen Carnahan
Enron North  America Corp.
1400 Smith Street, EB 3146d
Houston, TX 77002
Phone - (713) 345-3386
Fax - (713) 646-3037",Julie Albert Lorenzo Kathleen Carnahan,"7,500.00","Union Planters Bank Quantum Results, Quantum Quantum Results, Inc Enron North  "
2165,"Please do not reply to this e-mail.

You are receiving this message because you have an unresolved invoice in your 
iBuyit Payables in-box 
that is past due.  Please login to iBuyit Payables and resolve this invoice 
as soon as possible.

To launch iBuyit Payables, click on the link below:
http://iBuyitPayables.enron.com
Note:  Your iBuyit Payables User ID and Password are your eHRonline/SAP 
Personnel ID and Password.

First time iBuyit Payables user?  For training materials, click on the link 
below:
http://sap.enron.com/sap_doclib/user/file_list.asp?cabinet_id=265

Need help?
Please contact the ISC Call Center at (713) 345-4727.",,,iBuyit Payables the ISC Call Center
2166,"Please see my comments to the attached GE TPA which John sent out on May 
22nd.  In it Ihave asked John to get Rose Engeldorf's comments on the ""Misc 
Reps & Warranties"" as I am unsure that they can be provided by E-Next as 
currently drafted.

I look forward to receiving the next turn with my comments incorporated or an 
email sooner if possible addressing the questions I posed therein.  If there 
are any questions of me first, please call.
",John Rose Engeldorf's,,"GE Misc 
Reps & Warranties"
2167,"Your salutation is correct.  All are men.

",,,
2168,"I'll report back to you this afternoon.  

Reagan C. Rorschach
Enron North America
1400 Smith Street
Houston, Texas 77002
713.345.3363

 ","Reagan C. Rorschach
",,
